업종코드,업종명,기준분기,매출금액,매출건수,남성매출,여성매출,연령10,연령20,연령30,연령40,연령50,연령60이상,주중매출,주말매출
CS300027,섬유제품,20224,54612432370,476744,16174771536,29758479729,10810266,1311061374,4823738776,7764202596,16047198134,15976755503,44253054715,10359377655
CS300027,섬유제품,20231,35516491427,372303,10987248308,19214734765,10661389,1181985635,3272359583,5271245882,8640878403,11824780423,28423572429,7092918998
CS300027,섬유제품,20232,44847401266,496324,14360487418,25013755350,16518281,1149613738,5081510967,7662701352,9678308087,15788142534,35007054342,9840346924
CS300027,섬유제품,20233,36070089898,397650,10393159927,18947765274,14994186,876746523,3844370251,4987349448,8194598244,11421853091,27435267493,8634822405
CS300027,섬유제품,20234,42928920284,423157,14356875721,23914734704,6069130,924122868,3627720744,6088383329,9138459422,18486854935,34456712921,8472207363
CS300027,섬유제품,20241,27310112866,317492,8941193806,15162995137,23997124,499368283,3184770018,3392165153,6219271515,10784616843,20959998933,6350113933
CS300027,섬유제품,20242,37098475313,394230,12666376319,21317460344,11333065,547287068,3371122796,4186301976,10036243126,15831405120,30211323477,6887151836
CS300027,섬유제품,20243,27090179621,381961,9059459030,15524967645,12155478,678050241,2559558814,4228473161,6428503593,10677685391,21670642674,5419536947
CS300027,섬유제품,20244,32665665540,362104,10538224658,18104335244,6509130,989493158,2921583738,4177379287,7043082141,13504512461,25780649869,6885015671
CS300027,섬유제품,20251,24533139900,268073,9572632259,12869963506,4802073,728722489,1724852813,4486359247,4691005106,10806854045,19237976466,5295163434
CS300027,섬유제품,20252,27731522334,342740,9635595008,16302534366,4947554,564747410,2706305616,3118324858,7224176689,12319627243,21673780201,6057742133
CS300027,섬유제품,20253,28560172770,359183,9822559790,15516351413,18241215,718965373,2829821850,3358678807,6523065989,11890137962,22708590047,5851582723
CS300027,섬유제품,20254,32844078440,354963,10277780266,17478182992,10725846,790774052,2551675948,3732244908,7352373552,13318168947,26521194637,6322883803
CS300027,섬유제품,20261,25256025287,305870,8229206644,15356321046,5374463,575678601,1701708462,2800266933,6110526283,12391972953,19755533652,5500491635
CS200031,세탁소,20211,32006415802,1815001,13195528060,15250833522,77842599,3437526415,7133305047,8247837997,6584213408,2965564172,24789330076,7217085726
CS200031,세탁소,20212,42135186070,2351133,17727497496,21671157362,73277716,4549793798,9648459666,10561612854,9669396998,4896063461,32437165356,9698020714
CS200031,세탁소,20213,26249972448,1792257,10908746168,12028212619,69121841,3537233267,5865800863,5832508265,5153305067,2478764307,21125147989,5124824459
CS200031,세탁소,20214,38479228012,2273594,15345432670,18131307721,112520990,5298743629,8310206614,8643031945,7417486930,3694930830,31460525765,7018702247
CS200031,세탁소,20221,34252087522,1967625,14450936920,16042871103,89444990,3960180068,7561978345,8144601223,7319265958,3418109286,26762183245,7489904277
CS200031,세탁소,20222,50294854251,2581620,20766268272,24819914633,90189565,4969174854,10396188573,11733247909,12208883284,6188635856,39146548737,11148305514
CS200031,세탁소,20223,33447054871,2162447,13545987267,15420464539,72520503,4250921938,7061958659,7353881927,6930895329,3295138135,27151413241,6295641630
CS200031,세탁소,20224,42398728281,2420687,17466686596,19982640802,95024710,5293315287,9066753125,9131087849,9100072785,4763448269,33918234610,8480493671
CS200031,세탁소,20231,42620775260,2315872,18116600445,20346648523,67716954,4270522595,9298645284,9647672362,9905561381,5273019995,33377518761,9243256499
CS200031,세탁소,20232,50784636187,2591753,21447419225,24157255341,80450862,4692179685,10148299015,11225524229,12392396832,7065798886,40273711821,10510924366
CS200031,세탁소,20233,33252721540,2113135,13761545420,14204248212,78702033,3852252107,6743696986,6970120810,6724841086,3596162165,26429088044,6823633496
CS200031,세탁소,20234,44633433805,2462284,18572439741,20434709974,135807935,5075903270,8947285754,9357686974,9804877596,5685268244,35620446305,9012987500
CS200031,세탁소,20241,41857175490,2179975,17523966523,18981698329,58340178,3826279899,8166204846,9134053760,9872710204,5448511556,32327391090,9529784400
CS200031,세탁소,20242,55963091989,2616641,23151568957,26489181721,60541619,4556274554,10536243932,11485093515,14055110610,8947506506,44888280938,11074811051
CS200031,세탁소,20243,34329976575,2083167,13836085692,14312204669,75195618,3599768344,6658281173,6530037069,7078737762,4206159455,27498601021,6831375554
CS200031,세탁소,20244,45669249819,2448838,18944292557,20522026473,105529639,4785762789,8905566306,9100548757,10144762625,6424379530,36634694133,9034555686
CS200031,세탁소,20251,40217681685,2091711,17428767241,17839120973,56035128,3563205200,7555025275,8612718233,9587880696,5893122551,30940754820,9276926864
CS200031,세탁소,20252,53353711223,2486874,22265996175,25257023418,65403100,4066546269,9716550473,10748771807,13409969786,9515205180,41869795471,11483915752
CS200031,세탁소,20253,35124185123,2082851,14797314521,15046268163,75893542,3419247887,6987369049,7302354831,7116505854,4942169703,28224275568,6899909554
CS200031,세탁소,20254,45686653463,2342492,18607406024,20397715589,89670045,4177943034,8646392950,8652969596,10109853629,7325711337,36684536217,9002117246
CS200031,세탁소,20261,40773337004,2085085,17748882246,18257148282,50900920,3009839575,7773869258,8245279190,10058022962,6868046510,30920798082,9852538922
CS300008,수산물판매,20211,1282530068730,21223365,718296189342,449832029234,493829484,78575622735,230934819262,253892833178,284474850522,319756263376,673138663639,609391405091
CS300008,수산물판매,20212,1030184631672,16911231,551249949035,371168574376,386314167,68954598840,178820804651,206022597647,220245400968,247988807120,555278179218,474906452454
CS300008,수산물판매,20213,948498376069,16404519,509085253649,361124872316,576777613,64047565467,161245620623,181374528980,203709379111,259256254173,540991730917,407506645152
CS300008,수산물판매,20214,1253342507953,20656698,669409620444,448392586040,700567634,113598471640,231349819297,222797855085,262835358590,286520134232,707040863196,546301644757
CS300008,수산물판매,20221,1231500606907,20154946,678011007896,447992356866,500067820,71663700651,217479530009,224398764367,272095924659,339865377253,662220585435,569280021472
CS300008,수산물판매,20222,1277136703147,19276961,683944676282,450017294472,453162819,74283482080,219845125290,244162939233,259523398788,335693862552,690913106941,586223596206
CS300008,수산물판매,20223,1081420957233,17598437,562401411819,403686140924,588605773,65458832819,177270740099,182303331872,223212591809,317253450392,647993449082,433427508151
CS300008,수산물판매,20224,1527645240602,23738927,792570854846,532093962113,448406292,123104588476,264751264197,259941039235,294191099140,382228419613,831098677365,696546563237
CS300008,수산물판매,20231,1351695984394,21314512,723968009182,491291237689,307547015,76074271642,219648599159,232960620992,275786019347,410482188717,755389025729,596306958665
CS300008,수산물판매,20232,1200822523980,18818147,618958776461,443192347806,246673336,62451539118,190297125212,214042877419,232917674214,362195234969,686055577367,514766946613
CS300008,수산물판매,20233,1180696526753,18938304,589031277639,437801304298,390973438,57320250698,166394609466,192927372085,221045265003,388754111280,734427690609,446268836144
CS300008,수산물판매,20234,1676143325419,25361995,851642372833,584025569513,882840147,132041335768,273685151711,250976916703,293428362777,484653335253,947442056893,728701268526
CS300008,수산물판매,20241,1418151510734,20799682,747719515061,494392624624,449879900,68257180290,212893499908,232955220511,264887726706,462668632375,859679328305,558472182429
CS300008,수산물판매,20242,1154991803805,17524589,588004014574,404176239210,327046924,48384976466,167109382784,189301553680,200512786797,386544507148,716069468107,438922335698
CS300008,수산물판매,20243,1130166556328,17179180,565738494427,409531786348,403374895,47792154234,169529251768,181089670718,201709748448,374746080718,729107209044,401059347284
CS300008,수산물판매,20244,1419898900014,20705387,696851221435,499524047854,775304585,108405838220,240798942127,209947985053,242601842692,393845356626,880634743193,539264156821
CS300008,수산물판매,20251,1211209436864,18177552,620898589041,447611043093,360619680,56670504668,187776247709,179892427018,239957664311,403852168743,728834885446,482374551418
CS300008,수산물판매,20252,971584288161,14925087,485133551805,351379941258,208745443,39576814309,136769332867,149442136200,175796692066,334719772190,612680742192,358903545969
CS300008,수산물판매,20253,921087553652,15113069,456668476186,346250169023,453542698,47372187508,137086977401,133965905432,160405715852,323634316314,573856527763,347231025889
CS300008,수산물판매,20254,1451622864670,21890309,716132441454,532227088331,1210208854,107632796066,230625139070,202644801432,255268362244,450978222130,910182970934,541439893736
CS300008,수산물판매,20261,1210585013219,18084841,627316044326,445713968851,337549045,50805494999,171847535539,180552568071,228264142383,441222723145,728362068656,482222944563
CS300001,슈퍼마켓,20211,1282548894055,113156997,649742058865,575873528193,5537049489,144387342819,234089075151,287745526897,303398540871,250458051829,928298118413,354250775642
CS300001,슈퍼마켓,20212,1291060388998,122280416,655170184185,580274655305,7169282044,146290682880,234476341238,286284901868,304309537596,256914093815,934003943071,357056445927
CS300001,슈퍼마켓,20213,1386628703803,125464364,710925398877,618022515932,7226643192,158068780063,245216372241,306400939173,330141702333,281893385308,1001801998073,384826705730
CS300001,슈퍼마켓,20214,1268263226313,115113268,644076859344,565023125101,7791484488,151804409116,226228461942,279663800691,293074812661,250536962308,925810737219,342452489094
CS300001,슈퍼마켓,20221,1129908449321,100470378,585170457525,494159704502,4751987878,117524123240,204583238333,240468224629,269548112605,242454400002,810218980638,319689468683
CS300001,슈퍼마켓,20222,1151470610930,110059440,590272664052,503439737630,6699438319,117827275226,203475025148,241370689583,272805409959,251534612331,831755306084,319715304846
CS300001,슈퍼마켓,20223,1156167302320,109689530,595864757887,505323947357,6587700634,123974825092,204357347487,242237360185,273565687664,250465784239,848599147308,307568155012
CS300001,슈퍼마켓,20224,1118199139780,104487997,566791284413,483540615628,6926307715,124925737006,197782736318,230008153322,256241009670,234449031527,805422849099,312776290681
CS300001,슈퍼마켓,20231,1184571102327,103458891,591884651260,529643924117,4886682200,103762718649,204528854249,245607934319,282747791767,279994594195,871110368906,313460733421
CS300001,슈퍼마켓,20232,1145387155397,109760193,580014607132,514193833182,6982486497,107032727359,197708475736,234976249670,274291083425,273217522173,831973589086,313413566311
CS300001,슈퍼마켓,20233,1182040235487,110561304,598007685277,531277976302,6663803862,109494608498,199350136435,242493860069,284398619231,286884686061,854657712542,327382522945
CS300001,슈퍼마켓,20234,1185741277780,105852415,591030952210,531820139955,7063223619,111852315076,201049298505,240434585227,281031084496,281420585213,849498865085,336242412695
CS300001,슈퍼마켓,20241,1170312842140,100199220,583228979143,524668992025,4456789049,91143395098,197866990106,231619929379,280051726649,302759847608,859087419714,311225422426
CS300001,슈퍼마켓,20242,1188642423235,110985185,594555021624,539090055650,6621908019,98608163104,201433959749,236489885313,284079128819,306412091382,863989885162,324652538073
CS300001,슈퍼마켓,20243,1194980499785,109492333,599259705993,535365693838,6279082902,100066472685,198829983615,235537250973,285084802565,308827807133,866638249202,328342250583
CS300001,슈퍼마켓,20244,1152505770249,103697134,572336726657,520077082027,6570688459,99803083471,194710382001,227461042181,269372798549,294496231389,842703703257,309802066992
CS300001,슈퍼마켓,20251,1109457917712,95097111,553913839027,501974517174,3951411618,80442328134,183654753104,216215842515,263013211545,308610809260,797871131365,311586786348
CS300001,슈퍼마켓,20252,1149123534308,105721082,574102582446,519969050295,6186782051,89797457206,189557825517,223537031739,268382156170,316610435100,832940698107,316182836202
CS300001,슈퍼마켓,20253,1164292828723,105219845,581805639119,526109876061,6039757275,90715464078,188345600479,222825184677,271683309908,328306198764,846962569610,317330259112
CS300001,슈퍼마켓,20254,1118165475250,97814457,556974337211,509342738555,6145811992,89063722132,182061028823,215422467536,260413504776,313210540480,810864876749,307300598501
CS300001,슈퍼마켓,20261,1092127705441,92850689,547521204379,495168366163,3535945873,73758236556,174361880939,207217561687,255517142132,328298803386,782266256958,309861448483
CS200005,스포츠 강습,20211,77462747962,285656,25255922116,49277589697,172867579,11707972217,20213534359,26208707793,11977081472,4252493837,70621457285,6841290677
CS200005,스포츠 강습,20212,110978281025,416135,36294089811,71620717747,202175572,17264624098,30507930305,39044463404,15198226004,5695837882,101676280559,9302000466
CS200005,스포츠 강습,20213,103205412902,432547,35073105043,65475055836,361184857,16846858020,27448259871,36831737594,13604764732,5437569039,95095768675,8109644227
CS200005,스포츠 강습,20214,117470266009,523663,38315522024,75456821312,311660719,17299738235,30872723882,44582152394,14714185969,5994789391,107815249630,9655016379
CS200005,스포츠 강습,20221,113846661122,496447,37727923388,72788408676,172446783,15547101553,29059336760,42401185701,17187698507,6148562763,104473879624,9372781498
CS200005,스포츠 강습,20222,121587743320,515083,41729913417,75903338450,245814453,16799879320,31001873301,46702150736,16806302147,6074416786,111508866383,10078876937
CS200005,스포츠 강습,20223,117742527034,494327,41766398075,72160198705,245900902,16021206924,29858386385,44998890720,16723339293,6079067515,108993190457,8749336577
CS200005,스포츠 강습,20224,115098102544,475807,41900947805,69283130083,305089391,15211194408,29592009082,44283103981,15442232119,6357790203,106185896993,8912205551
CS200005,스포츠 강습,20231,126892501381,512766,46368739929,76360302664,134743617,14790308678,30574785482,51343731880,18540897500,7350561517,116732825779,10159675602
CS200005,스포츠 강습,20232,128066012021,569289,46925005309,77259132927,207095107,14328750342,32568109639,52562229755,17666263902,6854902824,117574405799,10491606222
CS200005,스포츠 강습,20233,125559103025,568842,45661043493,75547599279,266532359,14889724218,30452703256,51431612812,17125838812,7042231294,114852800218,10706302807
CS200005,스포츠 강습,20234,118606550320,501091,42547145386,71807466654,257324537,13384897324,27844952366,48651969393,17135630865,7080780339,108103692536,10502857784
CS200005,스포츠 강습,20241,130638684670,548685,46113877606,79824152127,227285737,13655415941,30767522891,53661991890,20316322619,7315983508,119469440721,11169243949
CS200005,스포츠 강습,20242,128793186579,566605,46765248309,77484593045,229994674,12578429390,32214642088,51725428093,19929179553,7572021388,116942826515,11850360064
CS200005,스포츠 강습,20243,125621989726,560552,44909131421,76391286774,264735815,14179488115,30537603201,48808297731,20404872792,7104969583,114839751900,10782237826
CS200005,스포츠 강습,20244,118119524456,527337,43506923857,70331428348,375080041,12108702208,27322935716,47445624138,18541581285,8044347897,107129349337,10990175119
CS200005,스포츠 강습,20251,126104318027,536289,46337988723,75448826049,216734678,12606327603,30290335683,49470318770,21012633329,8190826544,112272146463,13832171564
CS200005,스포츠 강습,20252,121876417910,516211,43516092896,73657439106,222838869,10843787131,28773390770,48670778532,20175222229,8486069479,110574481295,11301936615
CS200005,스포츠 강습,20253,122011915521,482801,43926839972,74201351131,230924488,10972753091,30622241242,49470702889,19027306328,7804236115,111333115008,10678800513
CS200005,스포츠 강습,20254,112657689624,452809,40366656202,68503788194,267988387,10081607503,26617053267,46367881746,17708040794,7830234732,102010507618,10647182005
CS200005,스포츠 강습,20261,116495179033,463749,41770344011,70677081345,133040333,8585487567,27115467035,46810561649,21583999404,8218852121,104164409238,12330769795
CS200024,스포츠클럽,20211,94699643425,326798,43918895952,46765031859,379450105,24996081445,24442538132,14577706769,18816655527,7471495829,81752801795,12946841630
CS200024,스포츠클럽,20212,132422144659,454385,62363978576,65119989500,735101371,38093987169,36214949594,19427737154,23305413563,9707852760,117830268299,14591876360
CS200024,스포츠클럽,20213,112488454197,398242,52735634278,55370116435,556521297,34804901343,29369488591,15945596327,19718666931,7710004949,99169709007,13318745190
CS200024,스포츠클럽,20214,121917448538,451623,55303380050,61286488250,911912123,34873933827,30362303434,19408075422,21680436821,9353705595,108712322321,13205126217
CS200024,스포츠클럽,20221,130054862064,534931,59096053326,64916091530,598283493,35545154143,36616535401,17572331577,24085559050,9589972884,113150395746,16904466318
CS200024,스포츠클럽,20222,142765287566,641987,68246635683,68889033968,784388021,38086397124,39463357202,22698716761,24926105104,11176589096,127147615547,15617672019
CS200024,스포츠클럽,20223,136754296373,656812,62310191054,68542083327,618178188,37884216064,35461079454,22726137073,23446151146,10716055945,121945577128,14808719245
CS200024,스포츠클럽,20224,124827823684,620128,58284329171,60204249755,551173729,30784697796,31047327733,21703121295,23174121204,11227432822,109453427868,15374395816
CS200024,스포츠클럽,20231,144378357506,711469,64738918965,72448537156,531312374,33702211763,41810007784,22889014736,24908003290,13346855200,128498923214,15879434292
CS200024,스포츠클럽,20232,134999605263,695540,62312576317,66229663622,588208377,30867380360,40164846906,21920287265,23009836236,11993783281,119710981915,15288623348
CS200024,스포츠클럽,20233,134062496260,711061,61354945776,66774323723,656743367,31398981980,36801938198,21987493157,25434768274,11850152749,117447721853,16614774407
CS200024,스포츠클럽,20234,115396346618,652251,53343743440,56324558332,594444286,23865203558,30200191705,20314877721,21801332023,12891906274,100505743854,14890602764
CS200024,스포츠클럽,20241,123947773729,617285,56448415773,60311700421,329167424,24917539834,37081230157,18872539998,23656467621,11903171164,108569030241,15378743488
CS200024,스포츠클럽,20242,113786745837,571084,50802479666,56667627668,383945684,23117579380,32816866400,18004402562,21769114364,11376779684,99555929875,14230815962
CS200024,스포츠클럽,20243,107947018470,554096,48412017353,54748324588,480225310,23579145342,29638178743,17338897820,20524367852,11598781516,95095896350,12851122120
CS200024,스포츠클럽,20244,98564188547,505269,45529314491,46026468988,495884236,16990311882,25960791202,15998604465,19391013529,12719185597,86757016000,11807172547
CS200024,스포츠클럽,20251,104551806834,519386,46682838498,51018628499,306544199,18136899656,27821737947,18669231023,20429306428,12337665677,89152198283,15399608551
CS200024,스포츠클럽,20252,90567805681,460039,41495529593,43316594305,356053002,14531015322,24341884732,15753391014,17513067866,12316711951,78477985966,12089819715
CS200024,스포츠클럽,20253,125132392354,620846,57186516522,62484768010,436884322,22838594473,35235920197,22561796859,23750682995,14848353655,108967253477,16165138877
CS200024,스포츠클럽,20254,102435648109,549608,46398238051,51170299524,533960889,15515419627,26770236181,19757543538,21594468906,13396539440,89050331757,13385316352
CS200024,스포츠클럽,20261,110408766553,564974,51159690264,52726273706,314863339,15364979789,29413703958,19887883743,22725198387,16179333689,92184540398,18224226155
CS300017,시계및귀금속,20211,295303637291,673317,148842423022,115717947004,577220660,24250053894,68386987455,56505498397,55976323073,58865211697,225819045036,69484592255
CS300017,시계및귀금속,20212,294737665742,783432,147047274960,130334075681,544995963,29711525315,63407124260,65861485539,63024105632,54833643683,214142563217,80595102525
CS300017,시계및귀금속,20213,301619682280,789121,146535918185,133365139006,878145370,32316099856,57466011433,67320835653,62131292721,59789062816,236198642319,65421039961
CS300017,시계및귀금속,20214,327738317392,827020,157200595740,129709552440,828610233,33389785569,55859780185,63933265725,70268060897,62630596763,255708608517,72029708875
CS300017,시계및귀금속,20221,272147902816,716237,128684600028,119805389771,771361631,26930028645,49317881235,57351833419,57117477757,57008349192,205760920169,66386982647
CS300017,시계및귀금속,20222,278274685328,815677,125388154396,132004711659,780131747,26634205120,50387461087,65130198113,59529168730,54931701253,212533499652,65741185676
CS300017,시계및귀금속,20223,282995150253,795760,128787575728,135565679455,1162093469,26346591878,48741799710,63481013933,59618136488,64999960959,209588774182,73406376071
CS300017,시계및귀금속,20224,314171945349,771655,140911948972,133443602418,1034175803,24539786317,56209884336,67028979860,62947598584,62595014627,242773107681,71398837668
CS300017,시계및귀금속,20231,301611215274,698739,141427552507,136275831975,535485345,18929456410,52762060439,62204691508,67594609858,75677099800,239355484015,62255731259
CS300017,시계및귀금속,20232,278586728293,757884,132128659452,130777259901,431288677,19253548961,51494920103,63659838331,57123934513,70942016822,217546219324,61040508969
CS300017,시계및귀금속,20233,304779982399,738658,147394335453,141584429822,198495271,21946036970,59197168869,73417330420,73205264494,61014469256,220559751322,84220231077
CS300017,시계및귀금속,20234,305485232089,722290,141011182159,125160477815,331900751,16430057317,47504188617,68016529832,75299696082,58589425143,243866286554,61618945535
CS300017,시계및귀금속,20241,273087269964,650275,132702698898,119210737661,157279407,15889330410,54431940891,57444353221,60063883513,63929673116,210585382483,62501887481
CS300017,시계및귀금속,20242,281383114264,690378,128414444233,126265531095,168243202,18161998453,48621144495,56590809213,64379335468,66758444506,225433413137,55949701127
CS300017,시계및귀금속,20243,290899431960,639183,136181076810,138241355485,275358173,17131232001,51591908159,65260721010,65735013819,74428819643,232868412723,58031019237
CS300017,시계및귀금속,20244,310108068605,611455,138327621015,131185107441,230551782,19975297801,51874484336,53284623082,74331876617,69815971844,250221840619,59886227986
CS300017,시계및귀금속,20251,316450057097,526964,143890518634,123161365567,109624607,16853725472,49497476263,51522927691,73852898682,75215231496,254211059140,62238997957
CS300017,시계및귀금속,20252,262213980527,571860,130182365491,111077591137,111236557,16321819083,45184126655,51573148383,61222352605,66850769928,201391076866,60822903661
CS300017,시계및귀금속,20253,296987705852,627625,151931690912,122820605058,305211488,15972550904,51261673827,64310519852,68122840320,74778951976,227337009949,69650695903
CS300017,시계및귀금속,20254,338582930666,563483,142994646657,155574535059,1049081496,15189155117,53310609172,60442971275,83373094120,85204314537,255630273203,82952657463
CS300017,시계및귀금속,20261,314780761928,451630,139414819554,140840869298,221059415,11234744393,54969023841,65169180308,74112337755,74549343147,239250971984,75529789944
CS300014,신발,20211,123293191710,1299090,59538443545,57777602244,986689018,28882552921,28925804440,18611608100,22060107604,17849283706,79151193701,44141998009
CS300014,신발,20212,153946795190,1871661,71457824958,76205873415,1247997373,31334307118,35798788941,24574037807,28319473120,26389195592,100283705532,53663089658
CS300014,신발,20213,134429819181,1593327,65221035107,64113627020,1446469295,28575756558,29833193952,19648546817,29162796181,20667899336,89842153544,44587665637
CS300014,신발,20214,146895685822,1653663,69442753774,71914502178,1362371670,28379007923,33407609719,21886287881,30308085574,26013893196,97828161765,49067524057
CS300014,신발,20221,95177694873,1033671,47969564138,43884653188,710904655,15706823986,23066387400,15402680679,17402669352,19564751254,60469487393,34708207480
CS300014,신발,20222,124298590981,1647317,54276565967,64722185885,732213972,18360972439,25814634810,19556075181,25245571583,29289283852,81739633195,42558957786
CS300014,신발,20223,103921931989,1276430,47552510363,50522661603,820352837,16537025242,24295725771,15299000310,19103713726,22017301415,72274296033,31647635956
CS300014,신발,20224,123807804925,1404958,56148361426,60313759036,848125920,16796574841,26746890039,17883757519,25984311004,28202298382,86152762991,37655041934
CS300014,신발,20231,123011739011,1334579,55314141270,63083092009,822869183,20244123177,28114765597,20675146819,24324956191,24215372309,79748951443,43262787568
CS300014,신발,20232,126261398015,1522005,54878562225,65919446238,610350404,14450976678,21369249237,18880182672,32024257262,33462992211,89302285645,36959112370
CS300014,신발,20233,153737412449,1758526,75003328063,72675155897,775811306,17329610594,31060295088,32272615367,38397902761,27842200601,100609026377,53128386072
CS300014,신발,20234,158417542988,1609521,77068508075,73999877205,971413562,19689248388,29945939168,27512162428,41447469951,31502151789,107505092973,50912450015
CS300014,신발,20241,111759223191,1080982,52250805312,51579356620,420755444,11583798062,19165829643,17574575422,29601737735,25483465635,80470869337,31288353854
CS300014,신발,20242,125414523977,1414640,60767894084,57825125613,380928303,11026348711,19126145913,19057144723,34717450635,34285001414,93922933784,31491590193
CS300014,신발,20243,112014092447,1198458,53372703173,49898063022,500249968,11775536419,18844377448,18250543398,29083433631,24816625320,81164794991,30849297456
CS300014,신발,20244,124099673565,1280864,58544746592,60027918482,680338754,12741795959,21219455477,19670222652,30364060361,33896791856,89880894791,34218778774
CS300014,신발,20251,84353917225,904708,40923101071,40559653292,252265114,8488446360,14991161352,17607201527,20023540841,20120139174,60532378152,23821539073
CS300014,신발,20252,107689170176,1192144,51500365986,49595459339,310419074,8747430679,18064243506,16862528150,25967654966,31143548954,75766816032,31922354144
CS300014,신발,20253,94834506052,1084211,44869398759,46723912162,535547650,10202715414,17334507793,15364899344,21858118056,26297522674,66380651286,28453854766
CS300014,신발,20254,115119243871,1085190,55626076468,53976312200,578840325,12557518481,19283898545,17446406917,29030496716,30705227674,84450803356,30668440515
CS300014,신발,20261,93395015575,858240,46481531135,42877278565,309537621,8547173095,15803382666,16320350738,23799895826,24578469759,63856988330,29538027245
CS300016,안경,20211,115909192247,1299872,53657373439,61149047315,863112772,20240611403,22731353396,27992469992,27324921077,15653115894,76869517330,39039674917
CS300016,안경,20212,124709345925,1397655,57256785708,66019337963,947231922,22645092272,24485344671,28948251512,28082414807,18167921441,85258816085,39450529840
CS300016,안경,20213,136113870688,1483385,64333763190,70549754426,1193057912,27162205251,26381299915,31683263987,30832442816,17631247739,94191309031,41922561657
CS300016,안경,20214,120595649290,1399588,55059187189,64213896151,1331164646,23899009827,23402112203,27946005665,25692065258,17002940315,85302742760,35292906530
CS300016,안경,20221,118445947355,1310084,55388724469,61793457855,965531906,20436092837,22517222808,27859673645,28415661273,16988174810,81228272926,37217674429
CS300016,안경,20222,136213745671,1510769,62579535130,71939339012,1073510561,23156915160,25692527579,31400360437,31601688504,21593848212,93962240369,42251505302
CS300016,안경,20223,132189864216,1496281,61060296487,69780603143,1202758194,24297815420,24565003716,31089310751,30546803417,19139046507,95373468516,36816395700
CS300016,안경,20224,125221008709,1446539,57337480043,66072517120,1297807785,22681116243,24134133992,29590233555,28024092436,17682953653,86596851499,38624157210
CS300016,안경,20231,131248823085,1421743,59957464399,69818293866,920177568,20427057616,24949439011,30913325903,32271758618,20295232049,93257347899,37991475186
CS300016,안경,20232,140335410813,1507446,64564627806,74355691767,1071456723,21701194511,26522841420,32027984991,33906966512,23689727542,98569941496,41765469317
CS300016,안경,20233,137080235410,1483149,61458859328,73588038237,1126942164,22097108011,25183249012,31877898416,33484449355,21276616580,94871159483,42209075927
CS300016,안경,20234,125067130288,1374778,56641310053,66915284184,1258741222,21268242675,24046884170,27317525748,29048653331,20613498681,87454429222,37612701066
CS300016,안경,20241,135264212203,1371378,61165963795,72602841792,873871348,19251943265,25947558983,29946920875,34547623159,23200804657,93679714639,41584497564
CS300016,안경,20242,140150196079,1439919,63001407511,75672102346,931482577,19599263453,26736326323,30479553866,34302831308,26624284438,98871758500,41278437579
CS300016,안경,20243,130481604544,1358519,58811215558,70220550668,1003387889,20216070591,24831934270,28991933958,31502206949,22466237553,91098976752,39382627792
CS300016,안경,20244,122512201016,1292127,55266986280,65711193386,1036420945,18331444357,23831272996,26956823657,28938447605,21879682287,86804987440,35707213576
CS300016,안경,20251,122288118248,1220297,54619511543,66362605225,704124361,15779407316,23642335008,27277490455,31066387513,22512532808,83322700767,38965417481
CS300016,안경,20252,131179093275,1325339,58535352273,71175352613,810930985,16656559752,24546009975,28464151971,32256001331,26976894171,92297397370,38881695905
CS300016,안경,20253,142435013426,1425371,64776561867,76592039629,976117244,19224250726,26615513169,30513595582,35421651796,28617346003,99122573311,43312440115
CS300016,안경,20254,125347118880,1299448,56178403461,67866113983,1123507364,17844883006,24387386848,27214340768,29177382764,24296853779,88247182926,37099935954
CS300016,안경,20261,128682721796,1242116,59125045517,67970553712,579552062,14551794655,24487333053,28487926556,33367001131,25623425705,87644956960,41037764836
CS300029,애완동물,20211,16824481587,457518,7218480527,9375440491,50212644,2588575435,3516484709,4173210334,4012273488,2252818274,10538765686,6285715901
CS300029,애완동물,20212,16867976695,481208,6961986870,9626388456,77267975,2831433211,3561040256,3782207454,4023007820,2313418604,11185818039,5682158656
CS300029,애완동물,20213,17336837268,502874,7234137022,9896263852,93678416,3238601334,3675123481,3679880132,3864010138,2579107370,11515426979,5821410289
CS300029,애완동물,20214,18309810257,503310,7423073712,10175497488,121858280,3161344689,3520589950,3810145788,4364179986,2620452522,12225332093,6084478164
CS300029,애완동물,20221,16301929063,443825,6692486113,9337099666,53204904,2371293834,3347243949,3751139628,4105931563,2400771896,10179714787,6122214276
CS300029,애완동물,20222,16343710173,453174,6903843147,9225179218,102141779,2419921476,3651886758,3425364862,3746135218,2783535737,10883579797,5460130376
CS300029,애완동물,20223,14854850984,411759,5932082548,8647205805,58518116,2252325977,2894696655,3441595788,3504662997,2427409921,9704943419,5149907565
CS300029,애완동물,20224,13878413092,390381,5782023773,7596787457,58379077,1962889626,2651328762,3180615060,3321609836,2203988865,9306972119,4571440973
CS300029,애완동물,20231,13432909302,366481,5473111853,7727017839,30870026,1721119086,2344949920,3165262600,3171625595,2766302469,9452543906,3980365396
CS300029,애완동물,20232,13216370989,341715,4964008755,7001141209,52023942,1579209700,2342092376,2568975360,2727396426,2695452159,9430229905,3786141084
CS300029,애완동물,20233,12243876600,328499,4842492930,6683066012,42567176,1455189091,2309781193,2635845097,2668805839,2413323331,8507766793,3736109807
